trade_date,gross_return,turnover,entry_count,hold_count,transaction_cost,strategy_return,net_value,running_peak,drawdown,signal_gross_budget,vol_scale,drawdown_scale,gross_exposure,trend_asset_count,active_signal_count,score_spread_top1_top2,avg_active_excess_score,realized_vol_lookback
2024-01-17,-0.007994372491413736,2.1,1,1,0.0006299999999999999,-0.008624372491413736,1.04776849445291,1.0998157582830015,-0.04732362074111951,0.7073893647440486,1.75,1.0,1.05,4,1,,0.024489375741763242,0.0031435464992036134
2024-01-18,0.0,0.0,0,1,0.0,0.0,1.04776849445291,1.0998157582830015,-0.04732362074111951,0.6505143647440487,1.75,1.0,1.05,3,1,,0.024489375741763242,0.003687757513147904
2024-01-19,0.003683851476464145,1.05,0,0,0.00031499999999999996,0.003368851476464145,1.05129827089244,1.0998157582830015,-0.04411419551426088,0.0,1.75,1.0,0.0,4,0,,0.0,0.003687757513147904
2024-01-22,0.0,1.05,1,1,0.00031499999999999996,-0.00031499999999999996,1.0509671119371091,1.0998157582830015,-0.04441529954267376,0.7915423482639281,1.75,1.0,1.05,4,1,,0.4128877612181303,0.003784698508952116
2024-01-23,-0.001215277777777875,0.0,1,1,0.0,-0.001215277777777875,1.0496898949607967,1.0998157582830015,-0.04557660039392397,0.7915423482639281,1.75,1.0,1.05,4,1,,0.4128877612181303,0.0037676154004541653
2024-01-24,0.00111529548088056,1.0284963274059284,1,2,0.0003085488982217785,0.0008067465826587816,1.0505367286964078,1.0998157582830015,-0.04480662257788215,0.8491332875321721,1.75,1.0,1.4859832531813013,4,2,,0.328692096302333,0.0034491405234573455
2024-01-25,0.014917064839270787,1.0715036725940716,0,1,0.0003214511017782215,0.014595613737492566,1.0658699570055095,1.0998157582830015,-0.030864988996418097,0.7427083333333333,1.75,1.0,1.05,3,1,,0.5960128233036359,0.0034111617565532456
2024-01-26,-0.00289637802830397,1.05,0,0,0.00031499999999999996,-0.0032113780283039703,1.0624470456445527,1.0998157582830015,-0.03397724787721501,0.0,1.75,1.0,0.0,4,0,,0.0,0.0048013798023140535
2024-01-29,0.0,0.0,0,0,0.0,0.0,1.0624470456445527,1.0998157582830015,-0.03397724787721501,0.0,1.75,1.0,0.0,4,0,,0.0,0.004849487025860708
2024-01-30,0.0,1.05,1,1,0.00031499999999999996,-0.00031499999999999996,1.0621123748251748,1.0998157582830015,-0.03428154504413361,0.719185231627407,1.75,1.0,1.05,4,1,,0.0789318382803399,0.004788619994580547
2024-01-31,0.008331739961759236,0.0,1,1,0.0,0.008331739961759236,1.0709616189423847,1.0998157582830015,-0.026235430001169457,0.7541735144408919,1.75,1.0,1.05,4,1,,0.24041622049642442,0.004740122064380058
2024-02-01,-0.002888172246988455,0.0,0,1,0.0,-0.002888172246988455,1.0678684973169654,1.0998157582830015,-0.029047829807340775,0.7541735144408919,1.75,1.0,1.05,4,1,,0.24041622049642442,0.0050805463275268616
2024-02-02,0.0,0.0,1,1,0.0,0.0,1.0678684973169654,1.0998157582830015,-0.029047829807340775,0.7089820483212392,1.75,1.0,1.05,4,1,,0.031840223021104785,0.004994970528863507
2024-02-05,0.004993342210386075,0.0,1,1,0.0,0.004993342210386075,1.0732007301597597,1.0998157582830015,-0.024199533351651925,0.7530954026467391,1.75,1.0,1.05,4,1,,0.23544031990802705,0.004917398495155065
2024-02-06,-0.009840022718667015,0.0,0,1,0.0,-0.009840022718667015,1.0626404105932976,1.0998157582830015,-0.03380143211235753,0.6962204026467391,1.75,1.0,1.05,3,1,,0.23544031990802705,0.00501960761907106
2024-02-07,0.0053177257525084355,1.05,0,0,0.00031499999999999996,0.005002725752508435,1.0679565091410288,1.0998157582830015,-0.028967805654749323,0.0,1.75,1.0,0.0,3,0,,0.0,0.005329747213425421
2024-02-08,0.0,0.0,0,0,0.0,0.0,1.0679565091410288,1.0998157582830015,-0.028967805654749323,0.0,1.75,1.0,0.0,3,0,,0.0,0.0054319039116717096
2024-02-19,0.0,1.05,1,1,0.00031499999999999996,-0.00031499999999999996,1.0676201028406493,1.0998157582830015,-0.029273680795968038,0.6510519605766545,1.75,1.0,1.05,3,1,,0.026970587276866853,0.005425797245978742
2024-02-20,0.004358138155944195,0.0,1,1,0.0,0.004358138155944195,1.0722729387468921,1.0998157582830015,-0.025043121385265765,0.7266405497436716,1.75,1.0,1.05,3,1,,0.3758409988169469,0.005290840815013082
2024-02-21,0.021080602302922996,0.0,1,1,0.0,0.021080602302922996,1.0948770981288019,1.0998157582830015,-0.004490443164689384,0.7266405497436716,1.75,1.0,1.05,3,1,,0.3758409988169469,0.00535680387745305
2024-02-22,0.00881331403762656,0.0,1,1,0.0,0.00881331403762656,1.1045265938272162,1.1045265938272162,0.0,0.7427083333333333,1.75,1.0,1.05,3,1,,0.47653652306437055,0.007016147405896625
2024-02-23,0.00090413318025261,0.0,1,1,0.0,0.00090413318025261,1.1055252329691667,1.1055252329691667,0.0,0.6858333333333333,1.75,1.0,1.05,2,1,,0.6652768563603848,0.006731468514449938
2024-02-26,-0.0125265271006596,0.0,1,1,0.0,-0.0125265271006596,1.0916768411779154,1.1055252329691667,-0.012526527100659601,0.6858333333333333,1.75,1.0,1.05,2,1,,0.6652768563603848,0.006715663791411282
2024-02-27,0.01584721657862658,0.04545696079160777,1,1,1.363708823748233e-05,0.015833579490389098,1.1089619932205228,1.1089619932205228,0.0,0.7427083333333333,1.674238398680654,1.0,1.0045430392083923,3,1,,0.5416630729731124,0.0075251026239169135
2024-02-28,-0.01166136198086032,1.5694516822433051,1,2,0.0004708355046729915,-0.012132197485533312,1.0955078473148208,1.1089619932205228,-0.012132197485533291,0.7616666666666667,1.5522336642542727,1.0,1.1822846409403376,2,2,,0.48267835412703386,0.008116571658705128
2024-02-29,0.008746579006635065,0.31722338675605266,1,1,9.516701602681578e-05,0.00865141199060825,1.1049855370408856,1.1089619932205228,-0.003585746133723866,0.6858333333333333,1.4417687569738082,1.0,0.8650612541842849,2,1,,0.47212477639593176,0.008738444154816094
2024-03-01,-0.009590300842922466,0.22942237513779434,1,2,6.882671254133829e-05,-0.009659127555463803,1.094312340791665,1.1089619932205228,-0.01321023850990044,0.7535391562161037,1.4237281676467992,1.0,1.0728349221296685,2,2,,0.4124884133050939,0.008849172231942365
2024-03-04,0.006686948022582449,1.4970362205290115,1,1,0.0004491108661587034,0.006237837156423745,1.1011384829717883,1.1089619932205228,-0.007054804670099113,0.7248417244338312,1.4356622358042015,1.0,0.8613973414825209,3,1,,0.36753872815614486,0.008775612712217704
2024-03-05,0.0035617108993613307,0.00042909233904742106,1,1,1.287277017142263e-07,0.0035615821716596164,1.105060278161269,1.1089619932205228,-0.0035183487649769196,0.7995833333333333,1.436377389702614,1.0,0.8618264338215683,4,1,,0.5790550117515161,0.008771243447087875
2024-03-06,-9.72277113968942e-05,0.0002831717383616761,1,1,8.495152150850282e-08,-9.73126629184027e-05,1.104952741802916,1.1089619932205228,-0.0036153190480078257,0.7995833333333333,1.4368493425998834,1.0,0.86210960555993,5,1,,0.5790550117515161,0.008768362411731713
2024-03-07,-0.004668990304284747,0.0002848606469044723,1,1,8.545819407134169e-08,-0.004669075762478819,1.0997936337374794,1.1089619932205228,-0.00826751461194597,0.7864128853432183,1.437324110344724,1.0,0.8623944662068345,5,1,,0.3892133169687002,0.008765466102111494
2024-03-08,0.0036687229135286647,0.0010837980567599548,1,1,3.251394170279864e-07,0.0036683977741116367,1.1038281142554642,1.1089619932205228,-0.00462944537003418,0.7864128853432183,1.4391304404393241,1.0,0.8634782642635944,5,1,,0.3892133169687002,0.00875446409369827
2024-03-11,0.011997495227836304,0.004463719263945398,1,1,1.3391157791836194e-06,0.01199615611205712,1.1170698086349504,1.1170698086349504,0.0,0.7457749579782043,1.4465699725458998,1.0,0.8679419835275398,4,1,,0.20165365220709708,0.008709440957633647
2024-03-12,0.00198237542892467,0.027561930048982664,1,1,8.268579014694798e-06,0.001974106849909975,1.1192750237960043,1.1192750237960043,0.0,0.7516033613278741,1.400633422464262,1.0,0.8403800534785572,5,1,,0.22855397535941901,0.00899508434177445
2024-03-13,-0.004810979630296193,0.002097503995931227,1,1,6.29251198779368e-07,-0.004811608881494972,1.1138895101506718,1.1192750237960043,-0.004811608881495122,0.760297713266667,1.4041292624574806,1.0,0.8424775574744884,5,1,,0.26868175353846313,0.008972689412457675
2024-03-14,-0.002231665738674529,0.027895756420317497,1,1,8.368726926095248e-06,-0.002240034465600624,1.1113943592570634,1.1192750237960043,-0.007040865177366129,0.760297713266667,1.4506221898246765,1.0,0.8703733138948059,4,1,,0.26868175353846313,0.00868511170954647
2024-03-15,0.00319700866880431,1.0798869806088585,1,2,0.0003239660941826575,0.0028730425746216525,1.1145874425684035,1.1192750237960043,-0.004188051308161023,0.7876713765629633,1.4445673373935735,1.0,1.1378443431826906,4,2,,0.045021737982908205,0.00872151504526347
2024-03-18,-0.0015941488573901889,0.2617295517142902,1,2,7.851886551428705e-05,-0.001672667722904476,1.1127231081288647,1.1192750237960043,-0.005853713812820516,0.8039523041131875,1.4464857969676097,1.0,1.16290558933911,5,2,,0.12016448052240469,0.008709947787517998
2024-03-19,-0.0027708770397687947,0.8131241363793368,0,1,0.000243937240913801,-0.003014814280682596,1.1093684546120322,1.1192750237960043,-0.00885088023350522,0.7502762155814833,1.4422333689659574,1.0,0.8653400213795744,4,1,,0.22242868729915433,0.008735629086163255
2024-03-20,0.000972893385102562,1.7252263233812213,1,1,0.0005175678970143663,0.00045532548808819564,1.109873578345098,1.1192750237960043,-0.00839958477677949,0.739655498515635,1.4331438366694114,1.0,0.8598863020016468,4,1,,0.17340999314908512,0.008791033701302136
2024-03-21,0.016934526768569855,0.14526036396542763,1,1,4.357810918962829e-05,0.016890948659380227,1.1286203959753276,1.1286203959753276,0.0,0.7995833333333333,1.6752444432784577,1.0,1.0051466659670745,4,1,,0.48112208398433376,0.007520583528883896
2024-03-22,-0.00627607575026951,0.07965482157636083,1,1,2.389644647290825e-05,-0.0062999721967424175,1.1215101188600067,1.1286203959753276,-0.006299972196742276,0.7427083333333333,1.5424864073178561,1.0,0.9254918443907136,3,1,,0.48112208398433376,0.00816786177641696
2024-03-25,0.0016975537264424948,0.01851730590439815,1,1,5.555191771319445e-06,0.0016919985346711753,1.1234077123377368,1.1286203959753276,-0.004618633205796474,0.7427083333333333,1.5116242308105259,1.0,0.9069745384863155,3,1,,0.4702339512819005,0.008334621468867837
2024-03-26,0.0013778975108475907,0.07135801355436311,1,1,2.140740406630893e-05,0.0013564901067812819,1.1249316037854047,1.1286203959753276,-0.0032684082292657735,0.7427083333333333,1.630554253401131,1.0,0.9783325520406786,3,1,,0.4702339512819005,0.007726707492679067
2024-03-27,0.004223839489556792,0.07166744795932145,1,1,2.1500234387796434e-05,0.0042023392551689956,1.129658948023372,1.129658948023372,0.0,0.7427083333333333,1.75,1.0,1.05,3,1,,0.6049422999838567,0.006948396955435291
2024-03-28,0.00727895898687132,0.0,1,1,0.0,0.00727895898687132,1.1378816891751864,1.1378816891751864,0.0,0.7427083333333333,1.75,1.0,1.05,3,1,,0.6049422999838567,0.0062842417742533544
2024-03-29,0.022817307692307554,0.0,1,1,0.0,0.022817307692307554,1.1638450857945393,1.1638450857945393,0.0,0.7427083333333333,1.75,1.0,1.05,3,1,,0.5716614896922383,0.006209720638681102
2024-04-01,0.0054150197628457354,0.01356357683138043,1,1,4.0690730494141285e-06,0.005410950689796321,1.1701425941643353,1.1701425941643353,0.0,0.7427083333333333,1.7273940386143662,1.0,1.0364364231686196,3,1,,0.46277212354980035,0.007293538987248337
2024-04-02,0.0013585227627482643,0.0023269912359342726,1,1,6.980973707802817e-07,0.0013578246653774841,1.1717314426407006,1.1717314426407006,0.0,0.6858333333333333,1.7312723573409232,1.0,1.0387634144045539,2,1,,0.7268588118621695,0.007277200328159155
2024-04-03,0.013170542599511736,0.0012576754678210733,1,1,3.77302640346322e-07,0.01317016529687139,1.1871633394238204,1.1871633394238204,0.0,0.6858333333333333,1.7291762315612214,1.0,1.0375057389367328,2,1,,0.7268588118621695,0.007286021827630112
2024-04-08,0.025328382827492116,0.04165348188247775,1,1,1.2496044564743325e-05,0.02531588678292737,1.2172174321175158,1.2172174321175158,0.0,0.6858333333333333,1.6597537617570919,1.0,0.9958522570542551,2,1,,0.6164986648128019,0.007590774039660289
2024-04-09,0.003913469229509523,0.13105019474382273,1,1,3.931505842314682e-05,0.003874154171086376,1.2219331201092727,1.2219331201092727,0.0,0.6858333333333333,1.4413367705173872,1.0,0.8648020623104323,2,1,,0.6923401886105829,0.008741063174605422
2024-04-10,0.002888263728897142,0.00016612036761265436,1,1,4.9836110283796304e-08,0.0028882138927868585,1.2254623243228286,1.2254623243228286,0.0,0.6289583333333333,1.4416136377967417,1.0,0.864968182678045,1,1,,0.9047121093383961,0.008739384420800404
2024-04-11,-0.005510731827076438,0.014119711277509772,1,1,4.235913383252931e-06,-0.005514967740459691,1.2187039391370396,1.2254623243228286,-0.005514967740459675,0.6858333333333333,1.4651464899259246,1.0,0.8790878939555548,2,1,,0.9047121093383961,0.008599014401359427
2024-04-12,0.024193046035158813,0.02793999017279125,1,1,8.381997051837375e-06,0.024184664038106974,1.2481778844669864,1.2481778844669864,0.0,0.6858333333333333,1.4185798396379392,1.0,0.8511479037827635,2,1,,0.7909063083521355,0.008881287760433567
2024-04-15,-0.009876597936970847,0.06771201437896102,1,1,2.0313604313688304e-05,-0.009896911541284536,1.235824778356629,1.2481778844669864,-0.009896911541284581,0.6858333333333333,1.3057264823396708,1.0,0.7834358894038025,2,1,,0.7909063083521355,0.00964889349904201
2024-04-16,0.0043348229675459855,0.03668573607039183,1,1,1.1005720821117547e-05,0.004323817246724868,1.2411682588472173,1.2481778844669864,-0.005615886731371256,0.6858333333333333,1.2445835888890178,1.0,0.7467501533334107,2,1,,0.7563103073753701,0.010122916515571782
2024-04-17,0.0010272753432098518,0.0010071052146000126,1,1,3.0213156438000373e-07,0.0010269732116454718,1.242442905400198,1.2481778844669864,-0.004594680884958513,0.6858333333333333,1.2462620975800178,1.0,0.7477572585480107,2,1,,0.7563103073753701,0.01010928262316452
2024-04-18,-0.0029763841704858953,0.0061370640271208865,1,1,1.8411192081362658e-06,-0.0029782252896940315,1.2387426305183342,1.2481778844669864,-0.007559222179842839,0.6858333333333333,1.2564905376252193,1.0,0.7538943225751316,2,1,,0.7275509095801591,0.010026988178348035
2024-04-19,0.0037060160856536625,0.0001238301750073889,1,1,3.714905250221667e-08,0.0037059789366011603,1.243333384614905,1.2481778844669864,-0.0038812575614173284,0.6858333333333333,1.2566969212502317,1.0,0.754018152750139,2,1,,0.5714054444566474,0.010025341475683923
2024-04-22,-0.013108744235740509,0.004635335985898048,1,1,1.3906007957694143e-06,-0.013110134836536278,1.2270331162958368,1.2481778844669864,-0.016940508587988012,0.6289583333333333,1.2644224812267284,1.0,0.758653488736037,1,1,,0.5714054444566474,0.009964087125966798
2024-04-23,-0.018449400768302194,0.03608817466834269,1,1,1.0826452400502806e-05,-0.0184602272207027,1.2043818061616887,1.2481778844669864,-0.035088010170922224,0.5989700109511286,1.2063463960746612,1.0,0.7225653140676943,1,1,,0.3115923582359781,0.010443779504767133
2024-04-24,0.00816937510949454,0.11267576409291602,1,1,3.38027292278748e-05,0.008135572380266664,1.2141801415191935,1.2481778844669864,-0.0272378988370805,0.5518522831457507,1.1051681194434766,1.0,0.6098895499747783,1,1,,0.09412592221115723,0.011399908796969784
2024-04-25,-0.0007969518620359645,0.009213241703058594,0,1,2.7639725109175782e-06,-0.000799715834546882,1.2132091424340283,1.2481778844669864,-0.02801583209262748,0.5451026233097833,1.1019508668376994,1.0,0.6006763082717197,1,1,,0.06297364604515376,0.011433191938157306
2024-04-26,0.00469380701746098,0.0071490672660812216,1,1,2.1447201798243664e-06,0.0046916622972811555,1.218901110026303,1.2481778844669864,-0.02345561061850221,0.5403060611693797,1.0985019115296848,1.0,0.5935272410056385,1,1,,0.040835666935598924,0.011469088614902954
2024-04-29,-0.003339112466979704,0.02559927961844355,1,1,7.679783885533064e-06,-0.003346792250865237,1.214821701236696,1.2481778844669864,-0.02672390181351003,0.5636747666790256,1.098375441341394,1.0,0.619126520624082,1,1,,0.148691230826272,0.011470409199597454
2024-04-30,-0.0022005004541094226,0.06630895907874679,0,1,1.9892687723624036e-05,-0.002220393141833047,1.21212431946272,1.2481778844669864,-0.02888495738703334,0.5067997666790256,1.090800742012682,1.0,0.5528175615453352,0,1,,0.148691230826272,0.01155006160311886
2024-05-06,-0.0029175085140699837,0.5528175615453352,0,0,0.00016584526846360055,-0.0030833537825335844,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.1830297632985871,1.0,0.0,0,0,,0.0,0.010649618596108306
2024-05-07,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.1797244121579646,1.0,0.0,1,0,,0.0,0.010679456691015108
2024-05-08,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.1790225223415907,1.0,0.0,1,0,,0.0,0.010685814331987856
2024-05-09,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.2190409271094058,1.0,0.0,1,0,,0.0,0.010335022792752821
2024-05-10,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.4656594199106863,1.0,0.0,1,0,,0.0,0.008596005044433844
2024-05-13,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.4753106901709125,1.0,0.0,1,0,,0.0,0.008539771216268139
2024-05-14,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.4816212001523799,1.0,0.0,1,0,,0.0,0.008503398686302878
2024-05-15,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.495054470872789,1.0,0.0,1,0,,0.0,0.008426994475739236
2024-05-16,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.75,1.0,0.0,1,0,,0.0,0.006139595669029905
2024-05-17,0.0,0.0,0,0,0.0,0.0,1.2083869113574037,1.2481778844669864,-0.03187924862694935,0.0,1.75,1.0,0.0,1,0,,0.0,0.0058265883728946906
2024-05-20,0.0,1.05,1,1,0.00031499999999999996,-0.00031499999999999996,1.2080062694803262,1.2481778844669864,-0.032184206663631754,0.6542660181352653,1.75,1.0,1.05,2,1,,0.30430469908584024,0.005693215223290741
2024-05-21,-0.0036571428571428454,0.0,1,1,0.0,-0.0036571428571428454,1.2035884179805125,1.2481778844669864,-0.035723647279261805,0.6798963161232938,1.75,1.0,1.05,2,1,,0.42259838210751055,0.005671942958966213
2024-05-22,0.00120419420020746,0.0,1,1,0.0,0.00120419420020746,1.2050377721728815,1.2481778844669864,-0.03456247128791834,0.6798963161232938,1.75,1.0,1.05,2,1,,0.42259838210751055,0.005683973533795934
2024-05-23,-0.010653502072878,0.0,0,1,0.0,-0.010653502072878,1.1921998997691414,1.2481778844669864,-0.044847762001286706,0.6191195970762369,1.75,1.0,1.05,1,1,,0.40459044804417,0.005591941754452382
2024-05-24,-0.01163066240493759,1.05,0,0,0.00031499999999999996,-0.01194566240493759,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.005346185161805901
2024-05-27,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.00436142585249524
2024-05-28,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.00379772457338076
2024-05-29,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.0038097465344782374
2024-05-30,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,0,0,,0.0,0.0035459254634000645
2024-05-31,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,0,0,,0.0,0.0035431334086116783
2024-06-03,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,0,0,,0.0,0.0035552450238797175
2024-06-04,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.003546276311104788
2024-06-05,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.003546276311104788
2024-06-06,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.003546276311104788
2024-06-07,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,0,0,,0.0,0.003546276311104788
2024-06-11,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,0,0,,0.0,0.003546276311104788
2024-06-12,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.003546276311104788
2024-06-13,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.003546276311104788
2024-06-14,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.003546276311104788
2024-06-17,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,2,0,,0.0,0.003546276311104788
2024-06-18,0.0,0.0,0,0,0.0,0.0,1.177958282247299,1.2481778844669864,-0.05625768818173993,0.0,1.75,1.0,0.0,1,0,,0.0,0.003546276311104788
2024-06-19,0.0,1.05,1,1,0.00031499999999999996,-0.00031499999999999996,1.177587225388391,1.2481778844669864,-0.05655496700996265,0.6858333333333333,1.75,1.0,1.05,2,1,,0.8900741189795895,0.003551429035080929
2024-06-20,0.00368115139773024,0.0,1,1,0.0,0.00368115139773024,1.1819221022490787,1.2481778844669864,-0.05308200300808985,0.7995833333333333,1.75,1.0,1.05,5,1,,0.9696113325093192,0.0035107288560147424
2024-06-21,-0.0043440286843797905,0.0,0,1,0.0,-0.0043440286843797905,1.1767877987342061,1.2481778844669864,-0.057195441948778125,0.7995833333333333,1.75,1.0,1.05,4,1,,0.9696113325093192,0.0036371664630272266
2024-06-24,0.00397433530280661,0.0,1,1,0.0,0.00397433530280661,1.1814647480266276,1.2481778844669864,-0.05344842051006815,0.7995833333333333,1.75,1.0,1.05,5,1,,0.9183782079554039,0.0029635384452095315
2024-06-25,0.0029936540053342653,0.0,1,1,0.0,0.0029936540053342653,1.1850016447017189,1.2481778844669864,-0.050614772582872614,0.7995833333333333,1.75,1.0,1.05,4,1,,0.967046838224195,0.0015872367397251148
2024-06-26,-0.0005777696258253151,0.0,0,1,0.0,-0.0005777696258253151,1.184316986744857,1.2481778844669864,-0.051163298530481516,0.7427083333333333,1.75,1.0,1.05,3,1,,0.967046838224195,0.0017088611031144593
2024-06-27,0.0047210497338960895,0.0,1,1,0.0,0.0047210497338960895,1.1899082061399775,1.2481778844669864,-0.04668379327349803,0.7995833333333333,1.75,1.0,1.05,4,1,,0.9413203992064607,0.001719044049780738
2024-06-28,0.00019183337900769,0.0,1,1,0.0,0.00019183337900769,1.1901364702518702,1.2481778844669864,-0.046500915404299015,0.7995833333333333,1.75,1.0,1.05,4,1,,0.9413203992064607,0.0019836945562097482
2024-07-01,-0.010069412731756246,0.0,1,1,0.0,-0.010069412731756246,1.1781524949257887,1.2481778844669864,-0.05610209122644483,0.7995833333333333,1.75,1.0,1.05,4,1,,0.934575719927838,0.0019815783915077935
2024-07-02,0.003001659904094355,0.0,1,1,0.0,0.003001659904094355,1.181688908030716,1.2481778844669864,-0.053268830720120786,0.7427083333333333,1.75,1.0,1.05,3,1,,0.877507378069184,0.0030892574508573755
2024-07-03,0.0025103448275860503,0.0,1,1,0.0,0.0025103448275860503,1.1846553546688068,1.2481778844669864,-0.050892209026204505,0.7995833333333333,1.75,1.0,1.05,4,1,,0.837527493123059,0.0031606911147241045
2024-07-04,-0.00231171452160348,0.0,1,1,0.0,-0.00231171452160348,1.1819167696823236,1.2481778844669864,-0.05308627528916565,0.7995833333333333,1.75,1.0,1.05,4,1,,0.837527493123059,0.003203438939618261
2024-07-05,-0.00347522294750379,0.0,0,1,0.0,-0.00347522294750379,1.177809345402284,1.2481778844669864,-0.05637701159458708,0.7427083333333333,1.75,1.0,1.05,3,1,,0.6099277230216342,0.0032556717904422376
2024-07-08,-0.0031961996125819203,1.05,0,0,0.00031499999999999996,-0.0035111996125819205,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,3,0,,0.0,0.003356556553057235
2024-07-09,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,3,0,,0.0,0.0034471067133188802
2024-07-10,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,3,0,,0.0,0.0034471067133188802
2024-07-11,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,2,0,,0.0,0.0034471067133188802
2024-07-12,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,2,0,,0.0,0.0034471067133188802
2024-07-15,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,2,0,,0.0,0.0034471067133188802
2024-07-16,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,2,0,,0.0,0.0034471067133188802
2024-07-17,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,2,0,,0.0,0.0034471067133188802
2024-07-18,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,1,0,,0.0,0.003447160295722518
2024-07-19,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,1,0,,0.0,0.0033274246464317352
2024-07-22,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,1,0,,0.0,0.003191642648152111
2024-07-23,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,1,0,,0.0,0.003043072709352331
2024-07-24,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,2,0,,0.0,0.0029431596418209444
2024-07-25,0.0,0.0,0,0,0.0,0.0,1.173673821685012,1.2481778844669864,-0.05969026026589963,0.0,1.75,1.0,0.0,2,0,,0.0,0.002944943372345314
