trade_date,gross_return,turnover,entry_count,hold_count,transaction_cost,strategy_return,net_value,running_peak,drawdown,signal_gross_budget,vol_scale,drawdown_scale,gross_exposure,trend_asset_count,active_signal_count,score_spread_top1_top2,avg_active_excess_score,realized_vol_lookback
2023-11-09,-0.0021191571809153374,0.0,1,1,0.0,-0.0021191571809153374,1.0749390380696742,1.0897495831581971,-0.013590778392959413,0.7031249999999999,1.75,1.0,0.875,3,1,,0.4757535372411319,0.003918572991891902
2023-11-10,-0.01933114833697486,0.7882478429435967,1,2,0.00023647435288307899,-0.019567622689857938,1.053905036558128,1.0897495831581971,-0.0328924618591625,0.6538120263533012,1.75,1.0,1.1441710461182772,2,2,,0.16524810541320467,0.003752875542614053
2023-11-13,0.0073332739752153785,0.9617521570564033,1,1,0.00028852564711692095,0.007044748328098457,1.0613295323023952,1.0897495831581971,-0.026079432646753498,0.5718749999999999,1.75,1.0,0.875,1,1,,0.5521063436622775,0.004898721560838525
2023-11-14,-0.0009053285049146624,0.0,1,1,0.0,-0.0009053285049146624,1.0603686804236943,1.0897495831581971,-0.02696115069790095,0.5718749999999999,1.75,1.0,0.875,1,1,,0.5521063436622775,0.005164305380703173
2023-11-15,0.005437597099948213,0.0,1,1,0.0,0.005437597099948213,1.066134538085242,1.0897495831581971,-0.02167015747279888,0.5718749999999999,1.75,1.0,0.875,1,1,,0.5350834610494284,0.005162150621807471
2023-11-16,-0.005854348944930325,0.0,1,1,0.0,-0.005854348944930325,1.0598930144770489,1.0897495831581971,-0.027397641754191904,0.6375,1.75,1.0,0.875,2,1,,0.5350834610494284,0.005327086805163461
2023-11-17,-0.0117875647668394,0.0,1,1,0.0,-0.0117875647668394,1.04739945692298,1.0897495831581971,-0.03886225504439511,0.5718749999999999,1.75,1.0,0.875,1,1,,0.5356503487195601,0.005445118062885186
2023-11-20,0.014705882352941237,0.0,1,1,0.0,0.014705882352941237,1.0628023901130241,1.0897495831581971,-0.0247278764421065,0.5718749999999999,1.75,1.0,0.875,1,1,,0.5356503487195601,0.0059450028172785205
2023-11-21,0.009491219008264436,0.0,1,1,0.0,0.009491219008264436,1.0728896803600936,1.0897495831581971,-0.015471355124763608,0.5867582075877851,1.75,1.0,0.875,2,1,,0.2470328303511402,0.0069737007192177255
2023-11-22,0.0134133878385283,0.01776120481020138,1,1,5.3283614430604134e-06,0.01340805947708524,1.087275049006713,1.0897495831581971,-0.0022707364973820754,0.5718749999999999,1.7144775903795972,1.0,0.8572387951897986,1,1,,0.5719786107007765,0.007348486698029558
2023-11-23,-0.014668404145170094,0.06696303376684709,0,1,2.0088910130054124e-05,-0.014688493055300149,1.0713046170001765,1.0897495831581971,-0.016925875855410166,0.5718749999999999,1.580551522845903,1.0,0.7902757614229515,1,1,,0.5719786107007765,0.007971151578968534
2023-11-24,0.00809294174524262,0.06171936618155238,1,1,1.8515809854465713e-05,0.008074425935388155,1.079954786784384,1.0897495831581971,-0.00898811665100796,0.5274050627644419,1.4571127904827983,1.0,0.7285563952413991,1,1,,0.2721202510577676,0.008646424524761574
2023-11-27,-0.004431159018193931,0.017139024814532333,1,1,5.1417074443597e-06,-0.004436300725638291,1.075163782580116,1.0897495831581971,-0.013384543388225256,0.5718749999999999,1.4228347408537336,1.0,0.7114173704268668,1,1,,0.46138302072498094,0.008854728806674105
2023-11-28,-0.021404194214780684,0.0043184772335607136,1,1,1.295543170068214e-06,-0.021405489757950754,1.0521493752439777,1.0897495831581971,-0.034503530439764396,0.5718749999999999,1.4141977863866122,1.0,0.7070988931933061,1,1,,0.46138302072498094,0.008908807444229718
2023-11-29,0.003345893816372061,0.08233422742259555,1,1,2.4700268226778662e-05,0.0033211935481452823,1.055643766960723,1.0897495831581971,-0.031296929794303985,0.5706207441089404,1.249529331541421,1.0,0.6247646657707105,1,1,,0.4449829764357611,0.010082849156835978
2023-11-30,0.009154061036933456,0.0031998819823780833,1,1,9.59964594713425e-07,0.009153101072338743,1.0653061810560989,1.0897495831581971,-0.022430292683626396,0.5706207441089404,1.243129567576665,1.0,0.6215647837883325,1,1,,0.4449829764357611,0.010134756742641197
2023-12-01,0.0038467134633625106,0.007028145161512067,1,1,2.10844354845362e-06,0.003844605019814057,1.069401862547426,1.0897495831581971,-0.01867192327965983,0.5718749999999999,1.2290732772536408,1.0,0.6145366386268204,1,1,,0.5723271334854725,0.01025066283690281
2023-12-04,-0.011024491210629771,0.0030543183765540105,0,1,9.162955129662031e-07,-0.011025407506142738,1.0576112712250125,1.0897495831581971,-0.029491465222720947,0.5718749999999999,1.2229646405005328,1.0,0.6114823202502664,1,1,,0.5723271334854725,0.01030186429741568
2023-12-05,0.005106324177455201,0.6114823202502664,0,0,0.0001834446960750799,0.004922879481380121,1.0628177640514025,1.0897495831581971,-0.02471376867036157,0.0,1.1958975288949625,1.0,0.0,1,0,,0.0,0.01053502951763421
2023-12-06,0.0,0.0,0,0,0.0,0.0,1.0628177640514025,1.0897495831581971,-0.02471376867036157,0.0,1.1890747282410024,1.0,0.0,1,0,,0.0,0.010595478541211335
2023-12-07,0.0,0.5945011782333782,1,1,0.00017835035347001346,-0.00017835035347001346,1.0626282101275097,1.0897495831581971,-0.024887711314453664,0.5976904900891896,1.1890023564667564,1.0,0.5945011782333782,2,1,,0.2907619603567586,0.01059612346304588
2023-12-08,0.011053539494791511,0.0003128515482900829,1,1,9.385546448702485e-08,0.011053445639327024,1.0743739132829695,1.0897495831581971,-0.014109360639228186,0.6116471787116993,1.1896280595633366,1.0,0.5948140297816683,2,1,,0.34658871484679743,0.010590550269635323
2023-12-11,-0.0038147915082198712,0.042648922636137954,0,1,1.2794676790841385e-05,-0.0038275861850107125,1.0702616545349517,1.0897495831581971,-0.01788294203037688,0.5460221787116993,1.2749259048356125,1.0,0.6374629524178063,1,1,,0.34658871484679743,0.009881998411977296
2023-12-12,0.009678756869170926,0.00328089642869156,1,1,9.842689286074679e-07,0.009677772600242319,1.0806194034503,1.0897495831581971,-0.008378236476527912,0.6074086379384318,1.2814876976929956,1.0,0.6407438488464978,2,1,,0.32963455175372713,0.009831398139564913
2023-12-13,-0.014209378803712886,0.013089000589694422,1,1,3.926700176908326e-06,-0.014213305503889795,1.0652602297356297,1.0897495831581971,-0.022472459545793022,0.6074086379384318,1.2553096965136068,1.0,0.6276548482568034,2,1,,0.32963455175372713,0.010036420336722602
2023-12-14,-0.003972499039600064,0.029328110421519726,1,1,8.798433126455918e-06,-0.003981297472726519,1.0610191118751873,1.0897495831581971,-0.026364287472123826,0.5803909390733639,1.1966534756705673,1.0,0.5983267378352837,2,1,,0.22156375629345604,0.010528374356589952
2023-12-15,-0.004446164718521127,0.04272679387009071,0,1,1.2818038161027212e-05,-0.004458982756682154,1.0562880459508257,1.0897495831581971,-0.030705712325575507,0.462235320816638,1.2019850473209324,1.0,0.555599943965193,1,1,,0.011441283266552027,0.010481674289589005
2023-12-18,-0.004159571773001455,0.555599943965193,0,0,0.00016667998318955788,-0.004326251756191013,1.0517182779369874,1.0897495831581971,-0.034899123439892876,0.0,1.2391368273835037,1.0,0.0,2,0,,0.0,0.010167412902719742
2023-12-19,0.0,0.0,0,0,0.0,0.0,1.0517182779369874,1.0897495831581971,-0.034899123439892876,0.0,1.3066385515650476,1.0,0.0,2,0,,0.0,0.009642158309108364
2023-12-20,0.0,0.0,0,0,0.0,0.0,1.0517182779369874,1.0897495831581971,-0.034899123439892876,0.0,1.3467651089120587,1.0,0.0,2,0,,0.0,0.009354872415095304
2023-12-21,0.0,0.7214923379180871,1,1,0.00021644770137542612,-0.00021644770137542612,1.0514906359332334,1.0897495831581971,-0.03510801730621971,0.7687499999999999,1.4429846758361742,1.0,0.7214923379180871,4,1,,0.7435690461847158,0.008731080778576901
2023-12-22,0.0011394608041347036,0.04923820099154086,1,1,1.4771460297462257e-05,0.0011246893438372413,1.0526732362466122,1.0897495831581971,-0.03402281357532999,0.7687499999999999,1.541461077819256,1.0,0.770730538909628,5,1,,0.7435690461847158,0.008173294770957244
2023-12-25,0.005468867527495138,0.025123699700625002,1,1,7.5371099101875e-06,0.0054613304175849505,1.0584222326115036,1.0897495831581971,-0.028747292984415695,0.7687499999999999,1.591708477220506,1.0,0.795854238610253,5,1,,0.6802949150171718,0.007915278423957828
2023-12-26,-0.00288155463632244,0.009831089796286108,1,1,2.949326938885832e-06,-0.0028845039632613262,1.0553692094867317,1.0897495831581971,-0.03154887526713046,0.7687499999999999,1.5720462976279337,1.0,0.7860231488139668,5,1,,0.6802949150171718,0.008014277814835758
2023-12-27,0.0001543946471840864,0.08897685118603316,1,1,2.6693055355809946e-05,0.00012770159182827647,1.0555039818147496,1.0897495831581971,-0.0314252025168944,0.7605309304001591,1.75,1.0,0.875,4,1,,0.4171237216006365,0.006412311666390421
2023-12-28,-0.0010310290652003125,0.5978178891700323,1,2,0.0001793453667510097,-0.001210374431951322,1.0542264267823382,1.0897495831581971,-0.03259754068720033,0.8416102223828756,1.75,1.0,1.4728178891700323,4,2,,0.39144088953150313,0.0063693918507049556
2023-12-29,-0.002692828669549594,1.1521821108299677,0,1,0.0003456546332489903,-0.0030384833027985846,1.0510231773871912,1.0897495831581971,-0.03553697690690838,0.7031249999999999,1.75,1.0,0.875,3,1,,0.4639931190197637,0.00599733347041703
2024-01-02,0.002942702927133025,0.875,0,0,0.0002625,0.002680202927133025,1.053840132783709,1.0897495831581971,-0.032952020289302775,0.0,1.75,1.0,0.0,2,0,,0.0,0.005931698320483302
2024-01-03,0.0,0.875,1,1,0.0002625,-0.0002625,1.0535634997488532,1.0897495831581971,-0.03320587038397693,0.6053436520596617,1.75,1.0,0.875,3,1,,0.058874608238646875,0.005467789521989854
2024-01-04,-0.003510277513544725,1.3629384631162371,1,2,0.0004088815389348711,-0.003919159052479596,1.0494344168214504,1.0897495831581971,-0.03699489034894565,0.7211780210764359,1.75,1.0,1.2620615368837629,3,2,,0.17221208430574397,0.005335199662648364
2024-01-05,0.004034153427437166,0.3870615368837629,1,1,0.00011611846106512885,0.003918034966372037,1.0535461375614712,1.0897495831581971,-0.03322180265653785,0.7303810657080677,1.75,1.0,0.875,5,1,,0.2965242628322713,0.0053905076919135535
2024-01-08,-8.564996084560461e-05,0.0,1,1,0.0,-8.564996084560461e-05,1.05345590137604,1.0897495831581971,-0.03330460717128658,0.7664208261111897,1.75,1.0,0.875,5,1,,0.4406833044447589,0.005485149052839586
2024-01-09,0.005567792462065488,0.0,1,1,0.0,0.005567792462065488,1.05932132520284,1.0897495831581971,-0.02792224784998154,0.7664208261111897,1.75,1.0,0.875,6,1,,0.4406833044447589,0.004779530749569358
2024-01-10,-0.0016172178988326374,0.0,1,1,0.0,-0.0016172178988326374,1.057608171795107,1.0897495831581971,-0.029494309389815454,0.7668644181423965,1.75,1.0,0.875,5,1,,0.44245767256958657,0.0049429926453646
2024-01-11,-0.000767469057596675,0.0,0,1,0.0,-0.000767469057596675,1.0567964902481928,1.0897495831581971,-0.030239142477580194,0.7668644181423965,1.75,1.0,0.875,5,1,,0.44245767256958657,0.0043253724623069055
2024-01-12,-0.003840714007022987,0.875,0,0,0.0002625,-0.004103214007022987,1.0524602280868336,1.0897495831581971,-0.034218278811628866,0.0,1.75,1.0,0.0,3,0,,0.0,0.003023464693893799
2024-01-15,0.0,0.875,1,1,0.0002625,-0.0002625,1.0521839572769607,1.0897495831581971,-0.0344717965134409,0.6757640364191473,1.75,1.0,0.875,4,1,,0.07805614567658958,0.0030311900901166247
2024-01-16,-0.00043426113569615003,0.0,0,1,0.0,-0.00043426113569615003,1.0517270346767122,1.0897495831581971,-0.03489108788763373,0.6101390364191474,1.75,1.0,0.875,3,1,,0.07805614567658958,0.0028767818548036434
2024-01-17,-0.006661977076178113,1.75,1,1,0.000525,-0.007186977076178113,1.0441682965880938,1.0897495831581971,-0.041827303515000636,0.6623723439354408,1.75,1.0,0.875,4,1,,0.024489375741763242,0.0027090565911909704
2024-01-18,0.0,0.0,0,1,0.0,0.0,1.0441682965880938,1.0897495831581971,-0.041827303515000636,0.5967473439354407,1.75,1.0,0.875,3,1,,0.024489375741763242,0.003150328386480065
2024-01-19,0.003069876230386788,0.875,0,0,0.0002625,0.0028073762303867877,1.0470996698444588,1.0897495831581971,-0.03913735226228299,0.0,1.75,1.0,0.0,4,0,,0.0,0.0031503283864800654
2024-01-22,0.0,0.875,1,1,0.0002625,-0.0002625,1.0468248061811245,1.0897495831581971,-0.03938957870731419,0.7594719403045325,1.75,1.0,0.875,4,1,,0.4128877612181303,0.0032289299535558738
2024-01-23,-0.0010127314814815625,0.0,1,1,0.0,-0.0010127314814815625,1.045764653744309,1.0897495831581971,-0.040362419122396576,0.7594719403045325,1.75,1.0,0.875,4,1,,0.4128877612181303,0.0032137439846941433
2024-01-24,0.0009294129007338,0.8540841101645612,1,2,0.00025622523304936833,0.0006731876676844316,1.04646864961251,1.0897495831581971,-0.039716402937503226,0.8259230240755832,1.75,1.0,1.4453652921322706,4,2,,0.328692096302333,0.002918144974812503
2024-01-25,0.014509320837236977,0.8959158898354388,0,1,0.00026877476695063164,0.014240546070286346,1.0613709346284272,1.0897495831581971,-0.026041440132994476,0.7031249999999999,1.75,1.0,0.875,3,1,,0.5960128233036359,0.0028795646999188146
2024-01-26,-0.002413648356919975,0.875,0,0,0.0002625,-0.002676148356919975,1.0585305485456387,1.0897495831581971,-0.02864789773269083,0.0,1.75,1.0,0.0,4,0,,0.0,0.004366156268021498
2024-01-29,0.0,0.0,0,0,0.0,0.0,1.0585305485456387,1.0897495831581971,-0.02864789773269083,0.0,1.75,1.0,0.0,4,0,,0.0,0.0044047310316469015
2024-01-30,0.0,0.875,1,1,0.0002625,-0.0002625,1.0582526842766453,1.0897495831581971,-0.02890287765953614,0.6759829595700849,1.75,1.0,0.875,4,1,,0.0789318382803399,0.004338587981474005
2024-01-31,0.006943116634799362,0.0,1,1,0.0,0.006943116634799362,1.0656002560926674,1.0897495831581971,-0.02216043707540838,0.716354055124106,1.75,1.0,0.875,4,1,,0.24041622049642442,0.0043057076340647015
2024-02-01,-0.0024068102058237124,0.0,0,1,0.0,-0.0024068102058237124,1.0630355585209752,1.0897495831581971,-0.02451391131511349,0.716354055124106,1.75,1.0,0.875,4,1,,0.24041622049642442,0.004557514089711315
2024-02-02,0.0,0.0,1,1,0.0,0.0,1.0630355585209752,1.0897495831581971,-0.02451391131511349,0.6642100557552761,1.75,1.0,0.875,4,1,,0.031840223021104785,0.004491032543260595
2024-02-05,0.004161118508655063,0.0,1,1,0.0,0.004161118508655063,1.0674589754588952,1.0897495831581971,-0.020454798096551374,0.7151100799770067,1.75,1.0,0.875,4,1,,0.23544031990802705,0.004426125961565815
2024-02-06,-0.008200018932222511,0.0,0,1,0.0,-0.008200018932222511,1.0587057916507614,1.0897495831581971,-0.028487087297127345,0.6494850799770067,1.75,1.0,0.875,3,1,,0.23544031990802705,0.00449993882961787
2024-02-07,0.004431438127090363,0.875,0,0,0.0002625,0.004168938127090363,1.0631194705909457,1.0897495831581971,-0.024436910074399742,0.0,1.75,1.0,0.0,3,0,,0.0,0.004756999752109493
2024-02-08,0.0,0.0,0,0,0.0,0.0,1.0631194705909457,1.0897495831581971,-0.024436910074399742,0.0,1.75,1.0,0.0,3,0,,0.0,0.004830031661508592
2024-02-19,0.0,0.875,1,1,0.0002625,-0.0002625,1.0628404017299156,1.0897495831581971,-0.02469299538550518,0.5973676468192166,1.75,1.0,0.875,3,1,,0.026970587276866853,0.004824392782935356
2024-02-20,0.003631781796620163,0.0,1,1,0.0,0.003631781796620163,1.066700406153631,1.0897495831581971,-0.021150893160029938,0.6845852497042366,1.75,1.0,0.875,3,1,,0.3758409988169469,0.00471469947148074
2024-02-21,0.017567168585769163,0.0,1,1,0.0,0.017567168585769163,1.0854393120190402,1.0897495831581971,-0.0039552858801426005,0.6845852497042366,1.75,1.0,0.875,3,1,,0.3758409988169469,0.0047616735504988445
2024-02-22,0.0073444283646888,0.0,1,1,0.0,0.0073444283646888,1.093411243290381,1.093411243290381,0.0,0.7031249999999999,1.75,1.0,0.875,3,1,,0.47653652306437055,0.0060608776430930295
2024-02-23,0.0007534443168771749,0.0,1,1,0.0,0.0007534443168771749,1.0942350677776478,1.0942350677776478,0.0,0.6375,1.75,1.0,0.875,2,1,,0.6652768563603848,0.005818716375355206
2024-02-26,-0.010438772583883,0.0,1,1,0.0,-0.010438772583883,1.0828125967518072,1.0942350677776478,-0.010438772583882927,0.6375,1.75,1.0,0.875,2,1,,0.6652768563603848,0.0058053104316109425
2024-02-27,0.01320601381552215,0.0,1,1,0.0,0.01320601381552215,1.097112234864133,1.097112234864133,0.0,0.7031249999999999,1.75,1.0,0.875,3,1,,0.5416630729731124,0.006469266724485139
2024-02-28,-0.010157545605306838,1.3562500000000002,1,2,0.000406875,-0.010564420605306837,1.0855218797638,1.097112234864133,-0.010564420605306823,0.725,1.75,1.0,1.2687499999999998,2,2,,0.48267835412703386,0.006938433201797813
2024-02-29,0.010194202490838435,0.42775366766402345,1,1,0.00012832610029920701,0.010065876390539229,1.0964486088247283,1.097112234864133,-0.0006048843667182391,0.6375,1.681992664671953,1.0,0.8409963323359765,2,1,,0.47212477639593176,0.007490410648985468
2024-03-01,-0.00932351067150932,0.3757745657881328,1,2,0.00011273236973643982,-0.00943624304124576,1.0861022532696223,1.097112234864133,-0.010035419572067883,0.7156221033262735,1.6359280098396807,1.0,1.170706243291837,2,2,,0.4124884133050939,0.007701326519990883
2024-03-04,0.006038361188718361,1.294241808794201,1,1,0.0003882725426382602,0.005650088646080101,1.092238827279303,1.097112234864133,-0.004442031936170432,0.6825096820390361,1.6580400844927146,1.0,0.8290200422463573,3,1,,0.36753872815614486,0.0075986195296532345
2024-03-05,0.0034278370480874732,0.000622778443380434,1,1,1.8683353301413017e-07,0.0034276502145544592,1.0959826399299717,1.097112234864133,-0.0010296074533350241,0.7687499999999999,1.6567945276059537,1.0,0.8283972638029768,4,1,,0.5790550117515161,0.007604332074405969
2024-03-06,-9.345637001392817e-05,8.294248292106676e-05,1,1,2.4882744876320028e-08,-9.34812527588045e-05,1.095880186099789,1.097112234864133,-0.0011229924570993477,0.7687499999999999,1.6566286426401116,1.0,0.8283143213200558,5,1,,0.5790550117515161,0.007605093527114167
2024-03-07,-0.004485962701496309,0.00024849396087200937,1,1,7.45481882616028e-08,-0.004486037249684571,1.0909640267637541,1.097112234864133,-0.005603991920790308,0.753553329242175,1.6571256305618556,1.0,0.8285628152809278,5,1,,0.3892133169687002,0.00760281268638791
2024-03-08,0.0035247992709056975,0.002246501285649405,1,1,6.739503856948214e-07,0.003524125320520003,1.0948087207142487,1.097112234864133,-0.0020996157700943208,0.753553329242175,1.6526326279905568,1.0,0.8263163139952784,5,1,,0.3892133169687002,0.007623482408363918
2024-03-11,0.011481152964859425,0.003546774861365898,1,1,1.0640324584097692e-06,0.011480088932401015,1.1073772221920164,1.1073772221920164,0.0,0.7066634130517742,1.6597261777132886,1.0,0.8298630888566443,4,1,,0.20165365220709708,0.007590900195556618
2024-03-12,0.001895403411682922,0.03239035985825378,1,1,9.717107957476133e-06,0.001885686303725446,1.1094653882529615,1.1094653882529615,0.0,0.7133884938398547,1.594945457996781,1.0,0.7974727289983905,5,1,,0.22855397535941901,0.007899214173002565
2024-03-13,-0.004565345213807917,0.0015432076385146765,1,1,4.6296229155440287e-07,-0.004565808176099471,1.1043997821121767,1.1094653882529615,-0.004565808176099528,0.7234204383846157,1.5980318732738104,1.0,0.7990159366369052,5,1,,0.26868175353846313,0.007883957746827451
2024-03-14,-0.0021165388616319505,0.02158399691575541,1,1,6.475199074726622e-06,-0.002123014060706677,1.102055125846111,1.1094653882529615,-0.006679128961849856,0.7234204383846157,1.6411998671053212,1.0,0.8205999335526606,4,1,,0.26868175353846313,0.007676588342159385
2024-03-15,0.0030141837523124833,1.047536428454837,1,2,0.0003142609285364511,0.002699922823776032,1.1050305896334425,1.1094653882529615,-0.0039972392708008675,0.7550054344957269,1.6323931448669924,1.0,1.2324656956081497,4,2,,0.045021737982908205,0.007718003353904548
2024-03-18,-0.0017267157781272044,0.28372663415731436,1,2,8.511799024719431e-05,-0.0018118337683743987,1.103028457896058,1.1094653882529615,-0.005801830706083977,0.773791120130601,1.6345228896940187,1.0,1.2647792976954415,5,2,,0.12016448052240469,0.0077079469773180895
2024-03-19,-0.0030136134424728895,0.757169263214473,0,1,0.00022715077896434186,-0.0032407642214372315,1.0994538027344813,1.1094653882529615,-0.009023792562150135,0.7118571718247885,1.6279188049392221,1.0,0.8139594024696111,4,1,,0.22242868729915433,0.007739216310265925
2024-03-20,0.0009151266540778193,1.6205556086594006,1,1,0.0004861666825978201,0.00042895997147999917,1.0999254244063459,1.1094653882529615,-0.00859870343647029,0.6996024982872712,1.6131924123795789,1.0,0.8065962061897894,4,1,,0.17340999314908512,0.007809865500414826
2024-03-21,0.01588503621159175,0.06840379381021056,1,1,2.0521138143063167e-05,0.015864515073448687,1.1173752078815098,1.1173752078815098,0.0,0.7687499999999999,1.75,1.0,0.875,4,1,,0.48112208398433376,0.006838897889597236
2024-03-22,-0.005463447740934662,0.03599106904485139,1,1,1.0797320713455415e-05,-0.005474245061648118,1.1112584221677564,1.1173752078815098,-0.005474245061648175,0.7031249999999999,1.6780178619102972,1.0,0.8390089309551486,3,1,,0.48112208398433376,0.007508153550064977
2024-03-25,0.0015389252167846952,0.015723370360789746,1,1,4.7170111082369235e-06,0.0015342082056764583,1.1129633239576733,1.1173752078815098,-0.003948435487665103,0.7031249999999999,1.6465711211887177,1.0,0.8232855605943589,3,1,,0.4702339512819005,0.007651546662544835
2024-03-26,0.0012507552048296516,0.05171443940564113,1,1,1.551433182169234e-05,0.0012352408730079592,1.1143381017455845,1.1173752078815098,-0.0027180718835561057,0.7031249999999999,1.75,1.0,0.875,3,1,,0.4702339512819005,0.007179798508250481
2024-03-27,0.0037777129521583378,0.0,1,1,0.0,0.0037777129521583378,1.1185477512256323,1.1185477512256323,0.0,0.7031249999999999,1.75,1.0,0.875,3,1,,0.6049422999838567,0.006620885887245186
2024-03-28,0.0060657991557261,0.0,1,1,0.0,0.0060657991557261,1.125332637230656,1.125332637230656,0.0,0.7031249999999999,1.75,1.0,0.875,3,1,,0.6049422999838567,0.006079809591083401
2024-03-29,0.01901442307692296,0.0,1,1,0.0,0.01901442307692296,1.1467301880972292,1.1467301880972292,0.0,0.7031249999999999,1.75,1.0,0.875,3,1,,0.5716614896922383,0.005845047041851039
2024-04-01,0.0045125164690381124,0.0,1,1,0.0,0.0045125164690381124,1.151904826956561,1.151904826956561,0.0,0.7031249999999999,1.75,1.0,0.875,3,1,,0.46277212354980035,0.006514009738329185
2024-04-02,0.0011469178338702,0.0,1,1,0.0,0.0011469178338702,1.1532259671455185,1.1532259671455185,0.0,0.6375,1.75,1.0,0.875,2,1,,0.7268588118621695,0.006492189073997923
2024-04-03,0.0110941766091933,0.0,1,1,0.0,0.0110941766091933,1.1660200596953385,1.1660200596953385,0.0,0.6375,1.75,1.0,0.875,2,1,,0.7268588118621695,0.006498444467242515
2024-04-08,0.021361168562564512,0.0,1,1,0.0,0.021361168562564512,1.1909276107378222,1.1909276107378222,0.0,0.6375,1.75,1.0,0.875,2,1,,0.6164986648128019,0.006734448531007613
2024-04-09,0.00343854778815275,0.048135079767635425,1,1,1.4440523930290626e-05,0.003424107264222459,1.1950054746209127,1.1950054746209127,0.0,0.6375,1.6537298404647292,1.0,0.8268649202323646,2,1,,0.6923401886105829,0.007618424399618825
2024-04-10,0.0027615613582421005,7.077614401207466e-05,1,1,2.1232843203622395e-08,0.002761540125398897,1.1983055301891496,1.1983055301891496,0.0,0.5718749999999999,1.653588288176705,1.0,0.8267941440883525,1,1,,0.9047121093383961,0.00761907656038497
2024-04-11,-0.005267524165064014,0.01979415827083264,1,1,5.938247481249792e-06,-0.005273462412545263,1.1919863110169522,1.1983055301891496,-0.005273462412545116,0.6375,1.6931766047183703,1.0,0.8465883023591851,2,1,,0.9047121093383961,0.007440934236786143
2024-04-12,0.023298637044862125,0.029983995543509945,1,1,8.995198663052983e-06,0.023289641846199072,1.219747245286109,1.219747245286109,0.0,0.6375,1.6332086136313504,1.0,0.8166043068156752,2,1,,0.7909063083521355,0.007714149718425413
2024-04-15,-0.009475759002839167,0.08578142353399643,1,1,2.5734427060198926e-05,-0.009501493429899366,1.2081578248488851,1.219747245286109,-0.009501493429899366,0.6375,1.4616457665633575,1.0,0.7308228832816788,2,1,,0.7909063083521355,0.008619609521804149
2024-04-16,0.0040437103565276415,0.03754660319534253,1,1,1.1263980958602758e-05,0.004032446375569039,1.2130296564908123,1.219747245286109,-0.0055073613170743,0.6375,1.3865525601726725,1.0,0.6932762800863362,2,1,,0.7563103073753701,0.009086432154728605
2024-04-17,0.0009537134011768488,0.0007742729321422726,1,1,2.3228187964268175e-07,0.0009534811192972062,1.2141862573654238,1.219747245286109,-0.004559131362810054,0.6375,1.388101106036957,1.0,0.6940505530184785,2,1,,0.7563103073753701,0.009076295460165714
2024-04-18,-0.0027626091969103184,0.006478625992415665,1,1,1.9435877977246994e-06,-0.0027645527847080433,1.2108295753664702,1.219747245286109,-0.007311080188213026,0.6375,1.4010583580217884,1.0,0.7005291790108942,2,1,,0.7275509095801591,0.008992356167635319
2024-04-19,0.0034436821291029137,0.001713999690280854,1,1,5.141999070842561e-07,0.0034431679291958292,1.2149986649280937,1.219747245286109,-0.0038930855358491057,0.6375,1.40448635740235,1.0,0.702243178701175,2,1,,0.5714054444566474,0.008970408078777085
2024-04-22,-0.012208626791426308,0.0042095691433939875,1,1,1.262870743018196e-06,-0.012209889662169326,1.2001636652896388,1.219747245286109,-0.01605544105318024,0.5718749999999999,1.412905495689138,1.0,0.706452747844569,1,1,,0.5714054444566474,0.008916955737955586
2024-04-23,-0.017179951140233483,0.030647750134209284,1,1,9.194325040262784e-06,-0.017189145465273746,1.1795338774648392,1.219747245286109,-0.03296860720668171,0.5372730895589946,1.3516099954207195,1.0,0.6758049977103597,1,1,,0.3115923582359781,0.009321339594749425
2024-04-24,0.007640699629057748,0.08196432682991006,1,1,2.4589298048973015e-05,0.007616110331008775,1.188517337614774,1.219747245286109,-0.02560358942561869,0.4829064805527893,1.2297218919089108,1.0,0.5938406708804497,1,1,,0.09412592221115723,0.010245256142766524
2024-04-25,-0.0007759805499707813,0.012034140613808475,0,1,3.610242184142542e-06,-0.0007795907921549238,1.187590780442053,1.219747245286109,-0.0263632198952114,0.4751184115112884,1.224550588170204,1.0,0.5818065302666412,1,1,,0.06297364604515376,0.010288522082048189
2024-04-26,0.004546354728768244,0.008532695537719515,1,1,2.5598086613158544e-06,0.0045437949201069285,1.1929869493973915,1.219747245286109,-0.02193921403974186,0.4695839167338997,1.2208123283186894,1.0,0.5732738347289217,1,1,,0.040835666935598924,0.010320026653339429
2024-04-29,-0.0032251692530459943,0.03271075910859822,1,1,9.813227732579465e-06,-0.0032349824807785736,1.1891276575162935,1.219747245286109,-0.025103223547459752,0.496547807706568,1.2203952659390713,1.0,0.6059845938375199,1,1,,0.148691230826272,0.010323553457313428
2024-04-30,-0.002153791397239185,0.08397998093941195,0,1,2.5193994281823582e-05,-0.002178985391521009,1.1865365657219118,1.219747245286109,-0.027227509381590798,0.430922807706568,1.2113645496656122,1.0,0.522004612898108,0,1,,0.148691230826272,0.010400515493417771
2024-05-06,-0.002754892406559596,0.522004612898108,0,0,0.00015660138386943236,-0.0029114937904290285,1.1830819718786956,1.219747245286109,-0.03005973044752641,0.0,1.2961425773396202,1.0,0.0,0,0,,0.0,0.00972023910581949
2024-05-07,0.0,0.0,0,0,0.0,0.0,1.1830819718786956,1.219747245286109,-0.03005973044752641,0.0,1.2920547879731719,1.0,0.0,1,0,,0.0,0.009750991896201109
